species_id	run_ids	reads_size	rnaseq_lib_path	transcriptome_path	annotation_path	output_directory	custom_intergenic_path
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777715	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777715	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777726	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777726	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777728	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777728	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777733	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777733	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777740	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777740	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777744	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777744	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777749	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777749	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777750	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777750	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777753	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777753	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777754	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777754	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777767	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777767	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777770	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777770	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777779	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777779	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777781	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777781	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777782	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777782	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777784	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777784	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777791	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777791	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777798	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777798	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777801	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777801	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777810	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777810	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777815	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777815	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777819	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777819	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777821	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777821	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777822	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777822	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777824	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777824	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777829	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777829	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777830	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777830	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
7227		100	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//FASTQ/scRNAseq/Full_length//EXPERIMENTS/ERP130174/ERX5777832	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.transcriptome_wo_intergenic.fa	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive///rna_seq/GTF_16/Drosophila_melanogaster.BDGP6.46.gtf	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/scRNA-Seq_all_results/FULL_LENGTH/BgeeCall/ERX5777832	/data/FAC/FBM/DEE/mrobinso/bgee_sensitive//bgee_v16_0/rna_seq/ref_intergenic_16/7227_intergenic.fa.gz
