libraryId	experimentId	cellTypeName	cellTypeId	speciesId	platform	whiteList	protocol	protocolType	libraryType	infoOrgan	stageId	uberonId	sex	strain	readLength	organism
ERX1226338	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226341	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226342	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226343	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226344	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226345	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226346	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226347	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226349	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226350	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226351	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226352	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226353	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226354	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226355	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226358	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226359	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226360	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226361	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226362	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226363	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226366	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226367	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226368	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226369	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226370	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226371	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226374	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226375	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226376	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226377	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226378	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226381	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226382	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226383	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226384	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226385	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226386	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226389	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226390	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226391	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226392	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226395	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226396	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226397	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226398	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226399	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226400	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226403	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226404	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226405	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226406	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226409	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226410	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226411	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226412	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226413	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226414	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226417	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226418	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226419	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226420	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226421	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226422	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226425	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226426	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226427	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226428	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226429	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226430	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226433	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226434	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226435	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226436	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226437	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226438	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226441	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226442	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226443	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226444	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226445	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226447	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226448	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226449	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226450	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226451	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226452	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226453	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226454	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226457	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226458	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226459	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226460	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226461	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226462	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226465	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226466	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226467	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226468	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226469	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226470	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226473	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226474	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226475	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226476	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226477	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226480	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226481	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226482	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
ERX1226483	ERP013381	mesodermal cell	CL:0000222	10090	Illumina HiSeq 2500	Adapted_SMART_seq2	Full-length	SINGLE	whole organism	MmusDv:0000094	UBERON:0000922	(Missing)	CD-1	125	Mus_musculus
